close,log_ret,volatility,rsi_norm,macd_norm,vol_change
9269.9873046875,0.05152160673099469,0.6552082055044758,0.1289874435283464,0.05016653722041119,0.07792750626048317
9733.7216796875,0.048814308336527425,0.6686891135607628,0.2717218918192813,0.05047291246387455,0.21395672972795765
9328.197265625,-0.04255454133663077,0.6963561383284301,0.11150397477040955,0.05080340856601206,-0.15844219842823293
9377.013671875,0.005219563387115276,0.6964252139302167,0.09517302104464605,0.048925705301605706,-0.2864185908412793
9670.7392578125,0.03084341466898477,0.7002029041425855,0.18051190275574044,0.04809643459390579,0.10289816439884092
9726.5751953125,0.005757095071523827,0.6996119765899197,0.1882152593862965,0.048244888135257055,0.04256190302804086
9729.0380859375,0.0002531804680276828,0.5695234226714627,0.17136180803696932,0.04803575246366792,-0.06348469764937192
9522.9814453125,-0.021407053865041548,0.5723289965967724,0.060864315754382975,0.04663216395164325,-0.071482410995241
9081.76171875,-0.04743978112005262,0.5963886430631716,-0.2210146717047975,0.042457884230485896,0.07331165980988885
9182.5771484375,0.011039704675422358,0.5956753175664083,-0.16807903109935268,0.03739897461001536,-0.27702009810666794
9209.287109375,0.0029045429371388543,0.5942047492214373,-0.10380278107546445,0.03350902375726373,-0.07243193210876697
8790.3681640625,-0.04655584805354227,0.618423939140328,0.010325874723641987,0.027800325267012694,0.15938055551814756
8906.9345703125,0.013173543308948167,0.6192324124537658,0.09392991640668939,0.022518949202674058,-0.038578821331757496
8835.052734375,-0.008103063993220552,0.6096342676758514,0.00980672518374007,0.017910297918564477,-0.05599966995710659
9181.017578125,0.038410971222694656,0.566954236616607,-0.02967404964026855,0.016432159572942057,0.10137397694917283
9525.7509765625,0.03686071480897355,0.584337164865329,-0.07223130084074768,0.01793738595155143,0.048484958302907444
9439.1240234375,-0.00913557886418624,0.5782732472998073,0.043325095879570764,0.018823931192810225,-0.0437283420427228
9700.4140625,0.02730538972956484,0.47630001110194503,0.1166327856879937,0.02080726532970602,-0.005293152137124224
9461.05859375,-0.024984292562996217,0.4815281789581259,-0.0771327605901331,0.02107290543022174,-0.1640026566480941
10167.2685546875,0.07198931640233779,0.5344984057481154,0.13081563880942795,0.024736523224264034,0.23694008421047386
9529.8037109375,-0.06474947480283666,0.5650800705699814,-0.04976114089840749,0.025040193834940536,0.10605989032337959
9656.7177734375,0.013229694990896244,0.5389784822746408,0.03407579849722581,0.024433340439892506,-0.44790060192483594
9800.63671875,0.014793539385652563,0.5174992259006351,0.19818071580017957,0.02475719347867921,0.03591035833677836
9665.533203125,-0.013881075272663914,0.5205856158314914,0.13189541429965956,0.024244440155710034,-0.09767444232793565
9653.6796875,-0.0012271221586050945,0.5089389629053628,0.12185813446366765,0.023225950064802447,-0.13999364197521658
9758.8525390625,0.010835668358634767,0.5100306957202854,0.29056943197872387,0.02276109229538768,0.20206924783497726
9771.4892578125,0.0012940603543832425,0.510046447511077,0.2677363571865273,0.02240789449777698,-0.15206799456182907
9795.7001953125,0.002474647666023554,0.5036213561605386,0.30195213897103057,0.02204191244043893,0.09880994677713772
9870.0947265625,0.00756591700730524,0.46955098877759033,0.23680556878028328,0.021986236776552804,0.08051888300163412
9321.78125,-0.05715571914128428,0.5163665554523575,-0.06551211365887283,0.018413576343925944,0.16265524034530188
9480.84375,0.01691958379014404,0.5195281183423365,0.013095109236698193,0.015488323544778805,-0.2909844948007354
9475.27734375,-0.0005872938226618028,0.4878459976930552,-0.07683380985326621,0.013222919816574873,-0.2525475500384715
9386.7880859375,-0.009382843818570023,0.488637797095915,-0.026722628004254716,0.010644634967495114,0.07813406241972487
9450.7021484375,0.006785862337686215,0.48715866764505944,-0.3353117300408397,0.0088882860389629,0.34064874210831064
9538.0244140625,0.00919733936802677,0.47002243595308313,0.005180441498117147,0.008129301845041188,-0.21355596701601698
9480.2548828125,-0.006075177257296805,0.45203946601738476,-0.1162677573307998,0.007065401945398251,-0.0665180171408899
9411.8408203125,-0.00724264397501192,0.45159509066200937,-0.2695808678308525,0.005577107004263554,-0.12706221067311674
9288.0185546875,-0.013243316204145586,0.44173459397740533,-0.2638223963976553,0.003301218104711447,0.09965593923668692
9332.3408203125,0.004760633072752032,0.43391028599685133,-0.21958208468674414,0.0017943500214826296,-0.1363093259803314
9303.6298828125,-0.003081241183796443,0.3384775504533905,-0.3282186904826426,0.0003612834533907601,-0.11142304630057254
9648.7177734375,0.03642039931563134,0.28579336301874164,-0.07140366209895774,0.0021106529649288076,0.32002316670724795
9629.658203125,-0.0019773010491619188,0.2819664519392283,-0.09685990194177492,0.0033162853995463673,-0.21587134654325624
9313.6103515625,-0.033370923273779836,0.2994242673015075,-0.28451541912528966,0.00165601450656819,0.10883030282735717
9264.8134765625,-0.005253081495321345,0.29664658583130904,-0.03911585503882904,-0.00017065236026697018,-0.018397965016909268
